ID,Date,Element,Data_Value
UK000000000,2007-03-05,TMIN,40
UKM00003590,2011-04-29,TMIN,85
NLE00113706,2009-04-13,TMAX,82
NLE00113706,2009-04-13,TMIN,67
UKM00003590,2011-04-29,TMAX,183
UKM00003772,2008-06-12,TMAX,155
NLE00113736,2012-12-08,TMAX,77
NLE00113706,2014-11-13,TMIN,128
UK000003377,2008-11-05,TMAX,93
UKM00003772,2014-09-24,TMAX,190
UKM00003772,2012-03-15,TMAX,164
UKM00003772,2009-05-13,TMIN,0
UKM00003257,2014-09-15,TMAX,170
NLE00113724,2012-05-01,TMAX,105
NLE00113676,2015-04-17,TMIN,69
NLE00113676,2015-04-17,TMAX,76
NLE00113706,2015-09-24,TMAX,154
UKM00003740,2009-03-03,TMAX,91
UKM00003740,2014-05-17,TMIN,97
NLE00113736,2013-04-04,TMIN,9
UKM00003740,2014-05-17,TMAX,217
NLE00113736,2013-04-04,TMAX,43
UK000000000,2011-11-28,TMAX,131
UKM00003257,2006-08-20,TMIN,124
UK000000000,2011-11-28,TMIN,18
UK000003377,2011-04-20,TMIN,39
NLE00113706,2015-09-24,TMIN,130
UKW00035047,2012-04-09,TMIN,74
UK000000000,2011-11-04,TMAX,124
NLE00113676,2015-10-26,TMIN,119
NLE00113676,2015-10-26,TMAX,144
UKM00003772,2006-01-20,TMIN,0
UKM00003772,2006-01-20,TMAX,108
UK000000000,2011-11-04,TMIN,111
UKM00003772,2013-11-21,TMAX,83
UK000003377,2011-04-20,TMAX,221
NLE00113724,2014-12-22,TMIN,105
UKM00003590,2015-10-26,TMAX,150
NLE00113724,2014-12-22,TMAX,120
UKM00003257,2014-09-15,TMIN,105
NLE00113670,2010-01-28,TMIN,26
NLE00113736,2012-01-07,TMAX,100
UKM00003772,2013-06-03,TMAX,193
NLE00113724,2007-12-02,TMIN,77
NLE00113724,2007-12-02,TMAX,115
NLE00113736,2012-01-07,TMIN,85
NLE00113676,2009-03-26,TMIN,61
NLE00113676,2009-03-26,TMAX,83
NLE00113670,2010-01-28,TMAX,54
UK000003377,2014-12-30,TMAX,93
UKM00003772,2006-01-03,TMAX,95
UKM00003772,2006-01-03,TMIN,0
UK000003377,2013-12-12,TMIN,-17
NLE00113736,2015-11-22,TMIN,46
UK000003377,2014-12-30,TMIN,-61
NLE00113736,2015-11-22,TMAX,84
UKM00003590,2015-04-17,TMAX,125
NLE00113736,2009-11-03,TMAX,133
NLE00113736,2009-11-03,TMIN,79
UKM00003590,2008-05-28,TMAX,182
UKM00003590,2006-11-03,TMIN,0
UKM00003590,2015-10-26,TMIN,60
UKM00003257,2008-08-20,TMIN,0
UKM00003590,2014-10-31,TMIN,128
NLE00113724,2014-06-22,TMAX,153
UK000000000,2005-04-16,TMAX,94
UK000000000,2013-11-01,TMAX,131
UKM00003257,2007-09-29,TMIN,0
UK000000000,2009-07-15,TMIN,136
UKM00003740,2006-02-03,TMIN,-41
UK000000000,2013-11-01,TMIN,85
NLE00113736,2012-09-07,TMAX,182
UK000000000,2009-07-15,TMAX,208
UKW00035047,2009-11-10,TMAX,82
UKM00003257,2007-09-29,TMAX,141
UK000000000,2006-04-29,TMIN,61
NLE00113676,2011-10-11,TMIN,117
NLE00113736,2012-09-07,TMIN,170
NLE00113736,2011-12-27,TMIN,65
UKM00003257,2012-08-08,TMAX,230
UKM00003257,2013-03-11,TMAX,15
UKM00003257,2014-04-27,TMIN,38
UKM00003257,2015-05-24,TMIN,84
UKM00003257,2015-05-24,TMAX,165
UKM00003257,2007-09-25,TMAX,157
UKM00003257,2014-04-27,TMAX,121
NLE00113670,2013-04-26,TMAX,74
NLE00113670,2013-04-26,TMIN,53
NLE00113736,2011-12-27,TMAX,101
UKM00003590,2011-10-11,TMAX,193
NLE00113676,2011-10-11,TMAX,168
NLE00113706,2010-11-14,TMAX,105
UKM00003740,2010-07-02,TMAX,216
NLE00113724,2008-07-12,TMIN,128
UKM00003257,2012-08-04,TMAX,222
UKM00003740,2007-03-05,TMAX,101
NLE00113736,2014-11-08,TMAX,134
NLE00113706,2014-05-21,TMIN,122
UKM00003772,2011-09-26,TMAX,227
NLE00113736,2014-11-08,TMIN,109
UK000003377,2015-10-26,TMAX,140
NLE00113676,2014-11-23,TMIN,84
UK000003377,2009-04-01,TMIN,-2
NLE00113676,2014-11-23,TMAX,139
UKM00003740,2007-02-01,TMIN,51
NLE00113706,2014-05-21,TMAX,137
NLE00113676,2012-11-19,TMAX,117
UKW00035047,2013-07-30,TMIN,140
NLE00113670,2012-02-14,TMIN,58
UKM00003257,2015-10-12,TMAX,139
UKM00003257,2015-10-12,TMIN,13
UK000003377,2009-04-01,TMAX,161
NLE00113670,2012-02-14,TMAX,71
NLE00113706,2010-11-14,TMIN,84
UKM00003740,2007-02-01,TMAX,105
UKM00003590,2011-10-11,TMIN,146
UKM00003257,2012-08-08,TMIN,109
UK000000000,2006-04-29,TMAX,134
UK000003377,2013-05-11,TMAX,114
UK000000000,2009-03-19,TMIN,13
UKW00035047,2009-05-18,TMIN,-39
UKW00035047,2009-05-18,TMAX,165
UKM00003257,2010-05-12,TMIN,-24
UKM00003257,2010-05-12,TMAX,107
UKM00003257,2010-02-21,TMAX,10
UKM00003257,2010-02-21,TMIN,-52
NLE00113676,2011-09-29,TMAX,213
NLE00113724,2011-02-12,TMIN,30
UKM00003740,2008-06-14,TMIN,70
NLE00113724,2011-01-30,TMIN,32
UKM00003740,2015-05-17,TMAX,137
NLE00113724,2011-01-30,TMAX,49
NLE00113724,2012-05-15,TMIN,70
UKM00003740,2015-05-17,TMIN,61
UK000000000,2009-03-19,TMAX,138
UKM00003740,2014-03-06,TMIN,57
NLE00113676,2011-09-29,TMIN,168
UKM00003740,2014-03-06,TMAX,102
NLE00113724,2012-05-15,TMAX,99
UK000000000,2005-04-16,TMIN,14
NLE00113724,2011-02-12,TMAX,60
UKW00035047,2015-07-13,TMIN,161
UKW00035047,2015-07-13,TMAX,206
UKW00035047,2011-05-23,TMIN,78
UKW00035047,2011-01-23,TMAX,63
UKM00003772,2005-08-21,TMAX,248
NLE00113736,2006-05-07,TMIN,99
UKM00003772,2005-08-21,TMIN,146
NLE00113736,2006-05-07,TMAX,154
NLE00113724,2009-02-21,TMIN,47
UKM00003740,2014-09-23,TMAX,181
UK000003377,2008-01-16,TMIN,31
UKM00003740,2014-09-23,TMIN,56
NLE00113724,2009-02-21,TMAX,66
UKW00035047,2011-01-23,TMIN,47
NLE00113676,2012-12-08,TMIN,41
NLE00113676,2012-12-08,TMAX,94
UKW00035047,2011-05-23,TMAX,195
UKW00035047,2010-04-04,TMAX,104
UKM00003772,2007-07-09,TMAX,212
UKM00003257,2011-10-15,TMAX,145
NLE00113706,2009-03-18,TMIN,49
NLE00113706,2009-03-18,TMAX,61
NLE00113724,2008-07-22,TMAX,166
NLE00113724,2008-07-22,TMIN,130
NLE00113676,2011-01-01,TMAX,65
NLE00113676,2011-01-01,TMIN,39
UKM00003257,2008-08-20,TMAX,196
NLE00113706,2010-02-26,TMAX,66
NLE00113670,2013-10-18,TMAX,129
UKW00035047,2005-02-13,TMIN,1
UKM00003590,2015-08-07,TMIN,102
UKM00003740,2014-12-31,TMIN,-5
UKM00003772,2006-04-28,TMAX,148
UK000003377,2008-07-22,TMAX,209
UK000003377,2008-07-22,TMIN,69
UKM00003772,2015-04-04,TMAX,100
UK000003377,2013-05-28,TMAX,150
NLE00113724,2007-01-07,TMAX,108
NLE00113724,2007-01-07,TMIN,79
UK000003377,2013-05-28,TMIN,79
UKM00003740,2014-12-31,TMAX,73
NLE00113736,2012-09-08,TMIN,178
UK000000000,2010-04-04,TMIN,33
UK000000000,2010-04-04,TMAX,125
NLE00113724,2010-01-24,TMIN,19
NLE00113670,2015-06-24,TMAX,134
NLE00113670,2015-06-24,TMIN,114
UK000003377,2014-04-04,TMAX,148
UKM00003590,2005-07-29,TMAX,226
UK000003377,2014-04-04,TMIN,104
UKM00003590,2005-07-29,TMIN,133
UK000003377,2013-07-14,TMAX,245
NLE00113736,2012-09-08,TMAX,201
UKW00035047,2012-06-20,TMAX,184
UKM00003590,2015-08-07,TMAX,222
UK000000000,2013-02-06,TMIN,15
NLE00113676,2015-08-07,TMIN,156
NLE00113670,2014-06-20,TMIN,128
UKW00035047,2011-08-06,TMAX,213
UK000000000,2013-04-02,TMAX,57
UK000000000,2012-07-25,TMAX,251
UK000000000,2013-04-02,TMIN,-19
NLE00113706,2014-08-15,TMIN,140
UKM00003590,2015-01-16,TMAX,52
UK000000000,2012-07-25,TMIN,136
UK000000000,2007-11-17,TMAX,95
NLE00113736,2010-09-04,TMIN,153
UK000000000,2007-11-17,TMIN,-11
NLE00113706,2014-08-15,TMAX,163
UK000003377,2008-03-01,TMAX,119
UKM00003257,2009-12-01,TMIN,-37
UK000003377,2008-03-01,TMIN,45
NLE00113706,2012-04-27,TMAX,97
UKW00035047,2007-06-04,TMAX,174
NLE00113706,2012-04-27,TMIN,75
UKW00035047,2013-10-21,TMIN,120
NLE00113736,2010-09-04,TMAX,166
NLE00113670,2010-02-23,TMIN,15
NLE00113670,2010-02-23,TMAX,30
UKW00035047,2012-06-20,TMIN,88
NLE00113724,2005-01-21,TMAX,77
UKW00035047,2015-09-05,TMAX,156
NLE00113706,2015-07-01,TMAX,215
UKW00035047,2015-09-05,TMIN,88
UKW00035047,2012-05-26,TMIN,148
NLE00113706,2015-07-01,TMIN,163
NLE00113676,2013-01-01,TMIN,65
NLE00113676,2013-01-01,TMAX,97
NLE00113676,2010-06-23,TMAX,172
UKM00003590,2010-02-23,TMIN,-9
UK000003377,2012-05-17,TMAX,134
UK000003377,2012-05-17,TMIN,46
NLE00113676,2011-12-28,TMAX,102
NLE00113706,2014-09-30,TMIN,148
UKM00003740,2010-09-27,TMAX,134
UKM00003772,2007-01-18,TMAX,141
NLE00113736,2012-08-09,TMIN,161
NLE00113736,2012-08-09,TMAX,178
NLE00113676,2008-11-16,TMIN,90
NLE00113676,2008-11-16,TMAX,110
NLE00113676,2010-06-23,TMIN,139
UKM00003257,2011-11-28,TMIN,32
UKM00003740,2011-09-01,TMAX,212
UK000000000,2013-11-24,TMIN,8
NLE00113706,2014-09-30,TMAX,170
NLE00113676,2011-12-28,TMIN,75
UKM00003257,2007-03-07,TMAX,120
UK000000000,2006-11-19,TMIN,11
NLE00113724,2005-01-21,TMIN,46
NLE00113724,2010-01-24,TMAX,42
UK000003377,2007-10-17,TMIN,79
UK000003377,2007-10-17,TMAX,133
NLE00113670,2013-03-26,TMAX,24
UKM00003772,2014-07-30,TMAX,264
UKW00035047,2008-08-25,TMIN,0
UKW00035047,2008-08-25,TMAX,201
UK000000000,2007-06-19,TMIN,105
NLE00113670,2013-03-26,TMIN,8
UK000000000,2007-06-19,TMAX,218
UKM00003590,2008-11-16,TMIN,0
NLE00113724,2015-05-17,TMAX,108
NLE00113706,2015-04-18,TMIN,66
NLE00113706,2015-04-18,TMAX,81
NLE00113724,2015-05-17,TMIN,100
UK000003377,2010-10-04,TMIN,82
UK000003377,2010-10-04,TMAX,184
UKM00003257,2015-08-12,TMIN,74
NLE00113736,2007-05-11,TMAX,131
NLE00113736,2007-05-11,TMIN,95
UKM00003257,2015-08-12,TMAX,227
UK000000000,2006-11-19,TMAX,111
NLE00113676,2015-08-07,TMAX,182
NLE00113724,2006-01-20,TMIN,70
UK000000000,2005-08-20,TMIN,104
UK000000000,2005-11-01,TMIN,80
NLE00113706,2013-05-18,TMIN,74
NLE00113724,2010-03-13,TMAX,55
NLE00113706,2013-05-18,TMAX,91
NLE00113724,2010-03-13,TMIN,44
UKM00003740,2006-11-19,TMAX,101
UKM00003740,2006-11-19,TMIN,15
NLE00113736,2007-03-05,TMAX,108
UKM00003740,2007-11-17,TMAX,76
UKM00003740,2007-11-17,TMIN,46
UKM00003740,2006-01-19,TMIN,73
NLE00113736,2013-04-01,TMIN,16
NLE00113736,2007-03-05,TMIN,84
UKW00035047,2013-11-15,TMAX,100
UKW00035047,2013-11-15,TMIN,59
NLE00113736,2011-02-19,TMAX,54
NLE00113736,2007-07-17,TMIN,163
NLE00113736,2007-07-17,TMAX,185
UK000003377,2012-08-31,TMIN,30
NLE00113724,2006-09-15,TMAX,194
NLE00113670,2015-04-18,TMIN,67
NLE00113670,2015-04-18,TMAX,77
UK000003377,2012-08-31,TMAX,199
UKM00003772,2014-03-02,TMAX,104
NLE00113724,2006-09-15,TMIN,184
UKM00003740,2006-01-19,TMAX,102
NLE00113670,2012-07-14,TMIN,115
UK000000000,2005-11-06,TMAX,134
NLE00113676,2011-09-26,TMIN,151
NLE00113676,2011-09-26,TMAX,178
UKM00003740,2009-10-10,TMIN,97
NLE00113724,2010-12-15,TMAX,67
UKM00003257,2009-12-27,TMIN,-1
UKM00003740,2006-06-13,TMAX,197
UKM00003257,2009-12-27,TMAX,31
NLE00113736,2005-02-14,TMIN,15
NLE00113736,2005-02-14,TMAX,63
NLE00113670,2012-07-14,TMAX,136
NLE00113736,2010-04-12,TMAX,75
UKM00003740,2005-04-15,TMAX,90
UKM00003740,2005-04-15,TMIN,11
UK000003377,2013-06-01,TMAX,164
UK000000000,2005-11-06,TMIN,68
NLE00113724,2012-12-14,TMAX,106
NLE00113724,2013-10-23,TMAX,164
UK000000000,2010-08-12,TMIN,121
UK000000000,2010-08-12,TMAX,172
NLE00113724,2013-10-23,TMIN,126
NLE00113724,2012-12-14,TMIN,40
NLE00113736,2010-04-12,TMIN,66
NLE00113736,2011-02-19,TMIN,26
UKM00003740,2009-05-18,TMAX,143
NLE00113676,2015-01-04,TMIN,54
NLE00113676,2015-01-16,TMAX,76
NLE00113676,2015-01-16,TMIN,49
UKM00003257,2015-11-17,TMAX,133
UKM00003257,2009-04-24,TMIN,0
UK000000000,2013-02-06,TMAX,40
NLE00113676,2011-02-13,TMAX,71
UKM00003257,2008-02-21,TMAX,125
UKM00003257,2008-02-21,TMIN,0
UKM00003257,2008-04-04,TMIN,-47
UKW00035047,2012-02-27,TMIN,42
NLE00113706,2014-05-19,TMAX,145
UKM00003257,2015-12-15,TMIN,47
UKM00003740,2015-08-11,TMAX,176
UKM00003740,2015-08-11,TMIN,100
UKW00035047,2012-02-27,TMAX,97
UKW00035047,2013-10-21,TMAX,180
NLE00113670,2010-11-16,TMAX,96
NLE00113736,2009-12-09,TMAX,101
NLE00113736,2009-12-09,TMIN,71
NLE00113670,2014-06-20,TMAX,143
UK000000000,2005-11-01,TMAX,147
UKM00003772,2015-06-03,TMAX,204
UKM00003740,2014-03-25,TMAX,86
NLE00113736,2009-03-15,TMAX,75
NLE00113706,2014-05-19,TMIN,128
UKW00035047,2013-04-14,TMIN,95
NLE00113676,2015-01-04,TMAX,75
UK000003377,2012-04-03,TMIN,8
UK000003377,2012-04-03,TMAX,67
UKW00035047,2013-04-14,TMAX,220
UK000003377,2007-04-24,TMAX,178
UK000003377,2007-04-24,TMIN,117
NLE00113724,2006-02-03,TMAX,60
NLE00113724,2006-02-03,TMIN,37
UK000003377,2011-11-28,TMAX,133
UK000003377,2011-11-28,TMIN,-31
UK000003377,2012-06-12,TMAX,137
UK000003377,2012-06-12,TMIN,94
UKM00003257,2010-02-09,TMIN,3
NLE00113670,2011-04-03,TMIN,68
NLE00113670,2011-04-03,TMAX,96
UKM00003257,2010-02-09,TMAX,56
UKM00003740,2012-10-01,TMAX,166
NLE00113736,2005-04-17,TMIN,56
NLE00113736,2005-04-17,TMAX,78
UKW00035047,2012-01-09,TMIN,65
UKW00035047,2012-01-09,TMAX,116
UKM00003740,2006-03-17,TMAX,35
NLE00113736,2009-03-15,TMIN,64
UK000000000,2005-08-20,TMAX,207
UKM00003740,2008-11-08,TMAX,134
NLE00113724,2006-01-20,TMAX,84
UKM00003257,2010-06-03,TMAX,233
NLE00113706,2013-09-06,TMIN,156
UKM00003590,2015-04-04,TMAX,89
NLE00113706,2013-09-06,TMAX,176
UKM00003257,2014-04-26,TMAX,146
UKM00003257,2014-04-26,TMIN,85
UK000003377,2005-06-20,TMIN,173
UK000003377,2005-06-20,TMAX,245
UKW00035047,2013-09-01,TMAX,191
UKW00035047,2013-09-01,TMIN,100
NLE00113724,2006-05-06,TMAX,132
NLE00113670,2011-03-02,TMIN,13
NLE00113676,2014-10-23,TMIN,130
UK000003377,2015-09-11,TMAX,208
NLE00113724,2006-05-06,TMIN,87
UKM00003772,2013-03-10,TMAX,42
UKM00003772,2012-04-09,TMAX,116
UKM00003590,2014-09-24,TMAX,173
UK000003377,2009-03-26,TMIN,69
UK000003377,2009-03-26,TMAX,121
UKW00035047,2012-02-23,TMAX,173
NLE00113670,2010-10-14,TMIN,105
UKW00035047,2012-02-23,TMIN,69
NLE00113676,2014-10-23,TMAX,158
UKW00035047,2012-05-25,TMIN,110
UKM00003257,2008-11-08,TMIN,0
NLE00113670,2011-03-02,TMAX,32
NLE00113724,2007-08-02,TMIN,152
UKM00003772,2015-07-25,TMIN,114
NLE00113724,2007-01-09,TMIN,105
NLE00113724,2007-01-09,TMAX,122
NLE00113736,2011-10-16,TMIN,112
NLE00113736,2011-10-16,TMAX,155
UKW00035047,2007-09-29,TMIN,-2
NLE00113724,2014-01-15,TMAX,99
NLE00113724,2014-01-15,TMIN,66
UKM00003772,2015-07-25,TMAX,217
UK000003377,2015-09-11,TMIN,96
NLE00113724,2013-08-01,TMIN,164
UK000003377,2015-08-07,TMAX,201
UK000003377,2015-08-07,TMIN,102
NLE00113670,2010-12-13,TMIN,42
UKM00003590,2009-02-01,TMAX,16
UKM00003740,2007-03-15,TMAX,105
UK000003377,2015-10-14,TMIN,60
UK000003377,2015-10-14,TMAX,122
NLE00113676,2015-04-04,TMAX,65
NLE00113676,2015-04-04,TMIN,45
UKM00003257,2008-11-08,TMAX,124
NLE00113670,2010-12-13,TMAX,69
UKM00003772,2012-04-09,TMIN,82
UKM00003590,2010-06-23,TMAX,253
UK000003377,2015-06-07,TMAX,181
UK000003377,2008-07-25,TMAX,273
UKW00035047,2015-01-21,TMIN,12
NLE00113676,2012-04-03,TMIN,61
UKW00035047,2015-01-21,TMAX,33
NLE00113676,2012-04-03,TMAX,81
UK000000000,2010-09-27,TMAX,160
UK000000000,2010-09-27,TMIN,92
UK000003377,2010-11-23,TMIN,36
NLE00113736,2007-09-25,TMAX,154
NLE00113736,2007-09-25,TMIN,130
UK000003377,2008-07-25,TMIN,167
UK000003377,2010-11-23,TMAX,39
NLE00113724,2015-11-22,TMIN,47
NLE00113724,2015-11-22,TMAX,77
UK000000000,2011-12-26,TMAX,99
UKW00035047,2007-01-07,TMIN,0
UK000000000,2011-12-26,TMIN,97
NLE00113706,2012-07-14,TMIN,130
NLE00113706,2012-07-14,TMAX,144
NLE00113706,2012-12-07,TMIN,38
NLE00113706,2012-12-07,TMAX,65
UKM00003257,2011-03-04,TMAX,90
UKM00003590,2010-06-23,TMIN,109
UKM00003590,2006-08-24,TMAX,162
UKM00003772,2014-12-30,TMIN,-41
UKM00003740,2011-04-28,TMIN,17
NLE00113670,2010-10-14,TMAX,130
UKM00003740,2014-10-31,TMIN,138
UK000000000,2008-05-29,TMIN,103
UKM00003740,2014-10-31,TMAX,198
NLE00113736,2009-04-07,TMIN,74
UKM00003740,2009-11-02,TMAX,106
UKM00003740,2009-11-02,TMIN,46
UKW00035047,2012-03-22,TMIN,58
UK000000000,2008-05-29,TMAX,194
UKW00035047,2012-03-22,TMAX,141
UK000000000,2011-02-02,TMAX,104
UK000000000,2011-02-02,TMIN,22
UKM00003590,2012-04-03,TMIN,32
UKM00003590,2010-10-04,TMAX,160
UKM00003590,2012-04-03,TMAX,127
UKW00035047,2006-09-15,TMIN,145
UKM00003772,2011-11-09,TMAX,159
NLE00113670,2013-07-14,TMAX,150
NLE00113670,2013-07-14,TMIN,125
UKM00003590,2012-08-31,TMIN,65
UKM00003772,2014-12-30,TMAX,57
NLE00113706,2010-12-06,TMIN,47
UKM00003740,2011-04-28,TMAX,160
NLE00113724,2007-08-02,TMAX,175
UK000000000,2013-11-24,TMAX,60
UKW00035047,2013-12-12,TMIN,25
UK000000000,2011-07-14,TMIN,76
NLE00113670,2014-03-26,TMIN,45
NLE00113670,2014-03-26,TMAX,72
NLE00113676,2008-11-24,TMAX,81
UKM00003257,2005-10-09,TMAX,143
UKM00003772,2007-03-05,TMIN,0
UK000003377,2015-02-14,TMIN,34
UKM00003740,2005-02-09,TMAX,85
UKM00003740,2005-02-09,TMIN,44
UKM00003740,2006-06-10,TMAX,278
UKM00003257,2014-08-27,TMIN,63
UK000003377,2010-10-29,TMAX,136
UKM00003257,2014-08-27,TMAX,196
UK000003377,2009-08-08,TMAX,240
UKM00003740,2006-06-10,TMIN,132
UK000000000,2013-03-07,TMAX,53
UKM00003772,2007-09-07,TMAX,240
NLE00113736,2011-07-12,TMIN,146
UK000000000,2005-07-29,TMIN,129
NLE00113676,2010-08-27,TMIN,137
NLE00113676,2010-08-27,TMAX,159
UK000000000,2005-07-29,TMAX,198
NLE00113736,2011-07-12,TMAX,171
UK000003377,2009-08-08,TMIN,108
NLE00113724,2012-01-09,TMIN,73
UKM00003257,2009-11-11,TMAX,100
NLE00113706,2013-02-21,TMAX,26
UKM00003257,2011-12-06,TMAX,42
UKM00003590,2010-08-27,TMAX,169
UKW00035047,2013-03-04,TMAX,68
UK000003377,2012-02-07,TMAX,14
UKM00003257,2010-06-03,TMIN,60
UK000003377,2012-02-07,TMIN,5
NLE00113724,2008-09-24,TMAX,166
UKM00003257,2011-12-06,TMIN,5
NLE00113724,2007-04-04,TMIN,65
NLE00113676,2014-03-03,TMIN,59
UKM00003257,2009-11-11,TMIN,-10
NLE00113724,2007-04-04,TMAX,85
UKM00003257,2005-10-09,TMIN,21
NLE00113676,2008-11-24,TMIN,21
UK000000000,2008-11-27,TMAX,100
NLE00113724,2008-09-24,TMIN,142
UK000003377,2010-10-29,TMIN,120
UKM00003740,2005-05-02,TMAX,188
UK000003377,2015-02-14,TMAX,82
UKM00003257,2011-12-07,TMIN,24
UK000000000,2008-11-27,TMIN,63
UKM00003772,2010-05-21,TMAX,252
NLE00113676,2014-03-03,TMAX,84
NLE00113724,2012-01-09,TMAX,88
NLE00113676,2010-02-23,TMIN,12
NLE00113676,2010-02-23,TMAX,36
NLE00113724,2013-08-01,TMAX,218
UKM00003257,2014-08-09,TMAX,201
NLE00113736,2012-07-09,TMIN,152
UK000003377,2006-02-09,TMAX,51
NLE00113736,2015-02-15,TMAX,70
UK000003377,2006-02-09,TMIN,-9
NLE00113736,2012-07-09,TMAX,160
UKM00003590,2008-02-06,TMIN,-59
UKM00003590,2007-10-17,TMIN,0
UKM00003590,2007-10-17,TMAX,137
UKM00003257,2014-08-09,TMIN,128
UKM00003590,2008-02-06,TMAX,86
UK000003377,2015-08-19,TMIN,134
NLE00113724,2010-01-04,TMAX,58
UK000000000,2006-08-18,TMAX,186
UK000000000,2006-08-18,TMIN,125
NLE00113736,2009-04-07,TMAX,130
NLE00113670,2010-07-15,TMAX,171
NLE00113736,2011-11-05,TMAX,147
NLE00113724,2014-11-03,TMAX,143
NLE00113724,2014-11-03,TMIN,101
NLE00113670,2010-07-15,TMIN,161
NLE00113736,2011-11-05,TMIN,134
UK000000000,2006-03-17,TMIN,6
NLE00113736,2015-02-15,TMIN,45
UK000000000,2006-03-17,TMAX,41
UK000003377,2015-08-19,TMAX,222
UK000003377,2011-06-15,TMIN,135
UK000003377,2011-06-15,TMAX,181
NLE00113706,2013-05-11,TMAX,106
UK000000000,2011-08-17,TMAX,164
NLE00113736,2007-06-17,TMAX,158
NLE00113736,2007-06-17,TMIN,145
UK000000000,2011-08-17,TMIN,92
UKM00003740,2008-08-08,TMIN,140
UK000003377,2006-08-24,TMIN,132
UK000003377,2006-08-24,TMAX,204
NLE00113670,2011-05-13,TMAX,116
NLE00113670,2011-05-13,TMIN,98
UKM00003590,2014-10-23,TMIN,79
NLE00113724,2010-01-04,TMIN,26
UKM00003740,2009-06-14,TMIN,97
UKM00003740,2009-06-14,TMAX,207
NLE00113706,2013-02-21,TMIN,5
NLE00113724,2005-06-09,TMIN,111
NLE00113736,2011-06-28,TMIN,150
NLE00113736,2011-06-28,TMAX,250
NLE00113724,2005-06-09,TMAX,129
UKW00035047,2009-02-17,TMIN,0
UK000000000,2011-07-14,TMAX,226
NLE00113706,2013-05-11,TMIN,74
UKM00003740,2008-11-08,TMIN,59
UKW00035047,2012-02-13,TMAX,43
NLE00113736,2005-10-13,TMIN,155
NLE00113736,2005-10-13,TMAX,177
UKM00003257,2006-08-18,TMAX,171
UKM00003257,2006-08-18,TMIN,107
UKM00003740,2007-05-18,TMAX,172
UKM00003590,2008-01-16,TMAX,81
UK000003377,2008-07-02,TMIN,127
UK000003377,2009-04-13,TMIN,55
UK000003377,2008-07-02,TMAX,186
UKM00003772,2005-04-17,TMIN,12
NLE00113724,2005-11-09,TMIN,102
UKM00003257,2005-10-12,TMAX,192
UK000000000,2007-02-07,TMIN,-68
NLE00113724,2009-04-01,TMIN,64
UK000000000,2007-02-07,TMAX,39
UK000003377,2007-01-07,TMAX,108
UKW00035047,2008-03-19,TMIN,-72
UK000003377,2007-01-07,TMIN,36
UK000003377,2010-06-03,TMAX,245
UK000003377,2009-04-13,TMAX,139
NLE00113724,2012-06-04,TMAX,112
UK000003377,2011-07-29,TMIN,136
NLE00113706,2011-05-14,TMIN,88
UK000003377,2010-06-03,TMIN,69
NLE00113724,2005-11-09,TMAX,154
NLE00113706,2010-05-20,TMIN,107
UKM00003590,2008-04-28,TMAX,155
NLE00113736,2012-11-22,TMIN,84
UKM00003257,2013-05-17,TMAX,140
UKM00003257,2013-05-17,TMIN,36
NLE00113676,2011-02-13,TMIN,45
UKM00003772,2013-09-21,TMIN,98
NLE00113724,2012-06-04,TMIN,92
NLE00113670,2011-04-18,TMIN,62
UKM00003590,2014-07-10,TMAX,160
NLE00113706,2010-05-20,TMAX,128
UKM00003257,2010-12-01,TMIN,-87
NLE00113670,2011-04-18,TMAX,91
UKM00003257,2005-02-14,TMAX,68
NLE00113706,2014-12-23,TMIN,98
NLE00113736,2015-04-18,TMIN,65
NLE00113706,2014-12-23,TMAX,108
NLE00113736,2015-04-18,TMAX,84
UK000003377,2010-05-21,TMIN,106
UK000003377,2010-05-21,TMAX,228
UKM00003772,2015-08-08,TMIN,145
UKM00003257,2010-11-18,TMIN,48
UKM00003257,2010-11-18,TMAX,74
UKM00003257,2005-02-14,TMIN,5
UK000003377,2011-07-29,TMAX,204
UKM00003257,2015-05-17,TMAX,142
UKM00003257,2015-05-17,TMIN,53
UKW00035047,2010-07-20,TMAX,261
NLE00113736,2005-12-09,TMIN,36
NLE00113736,2005-12-09,TMAX,86
UK000000000,2008-08-08,TMIN,136
UK000000000,2008-08-08,TMAX,182
UKM00003740,2008-05-07,TMAX,241
UK000000000,2010-11-07,TMAX,65
UK000000000,2009-12-06,TMAX,101
UK000003377,2011-12-28,TMIN,77
NLE00113724,2005-06-20,TMIN,136
UKM00003772,2013-03-01,TMAX,71
UK000000000,2010-11-07,TMIN,23
UK000003377,2011-12-28,TMAX,77
UK000000000,2009-12-06,TMIN,71
UKW00035047,2009-09-30,TMIN,0
UK000003377,2015-12-22,TMAX,142
UKW00035047,2009-09-30,TMAX,181
UK000003377,2015-12-22,TMIN,76
UKM00003257,2009-08-08,TMAX,210
UK000000000,2009-05-18,TMIN,84
UK000000000,2009-05-18,TMAX,148
UKM00003590,2009-11-04,TMIN,35
NLE00113724,2005-06-20,TMAX,191
UKM00003740,2008-05-07,TMIN,97
UK000003377,2005-02-14,TMAX,59
UK000003377,2005-02-14,TMIN,19
UKM00003772,2005-04-17,TMAX,153
UKM00003257,2005-10-12,TMIN,1
UKM00003590,2010-11-10,TMAX,62
